freebase_id,nominations,wins
/m/0h4hl9,2,0
/m/0j_xl,2,1
/m/02mpyh,81,10
/m/04vfh1,2,0
/m/09gk8m5,0,0
/m/029jlh,3,0
/m/095yw_,18,10
/m/01ly7z,4,6
/m/075wxj,1,1
/m/02r1_nk,2,1
/m/0kvgrg,1,2
/m/06_x36f,0,0
/m/0cc97st,42,33
/m/035_kw,2,0
/m/01bl7g,5,0
/m/01jmyj,13,7
/m/0bsxwd,0,0
/m/0crrj32,0,0
/m/027m5wv,13,2
/m/07cgh4,2,1
/m/0c03gcc,10,1
/m/0gvsynb,94,47
/m/0jl10gm,36,12
/m/019wds,3,2
/m/0g6kfj,0,0
/m/0hn8d3l,3,0
/m/0cv1kq,7,1
/m/0419kt,9,1
/m/04xnfz,0,0
/m/0nrnk,2,1
/m/05zr451,5,3
/m/016yxn,16,13
/m/05v38p,35,7
/m/0g9zffz,7,12
/m/080nwsb,3,0
/m/02qdn3g,0,0
/m/0fgx2c,9,23
/m/0bhwhj,11,33
/m/0hr4t14,0,0
/m/05h4xnq,6,16
/m/07y_9wb,3,0
/m/03_rvf,0,0
/m/0927t4,2,0
/m/0h260xy,3,1
/m/08h5ny,9,7
/m/0bqspq,0,0
/m/02rxk3n,1,1
/m/016z43,39,14
/m/088h_p,5,1
/m/026rrf_,3,0
/m/089c83,0,0
/m/0bvthz,4,1
/m/02rbht8,13,4
/m/04ct02,1,3
/m/0g9zhkv,0,0
/m/07j94,56,37
/m/0ch26b_,192,61
/m/0gyd12y,3,0
/m/084qpk,22,10
/m/03bzwns,2,1
/m/0ghsh1,0,0
/m/036p2_,11,10
/m/06_nny,1,1
/m/0bqnt_,0,0
/m/08j6_m,0,0
/m/0kbwb,5,4
/m/080jm_y,9,5
/m/0fcg00,0,0
/m/026kz9h,0,0
/m/0dsbs5j,4,1
/m/04lq39,4,2
/m/0680y4,6,0
/m/0416shg,22,0
/m/0ck_0f,4,1
/m/080bqfj,2,1
/m/07k4g72,0,0
/m/04j13sx,27,20
/m/0cmf203,5,1
/m/0gj9qxr,39,19
/m/0gd92,16,5
/m/08g295,3,0
/m/0g5pvv,3,3
/m/0cmcv5z,3,4
/m/06qdf1,0,0
/m/0bbx567,2,5
/m/02pxl1m,26,27
/m/0ds0s8y,37,17
/m/0cvjtd5,9,1
/m/0g_swk,0,0
/m/05mxvm9,0,0
/m/036n50,2,1
/m/04y5gz,0,2
/m/0d6b8b,1,2
/m/0chsn7,3,4
/m/0c067lr,2,0
/m/050f0s,34,5
/m/0kvf6s,0,0
/m/04nph8,14,16
/m/03glrn,0,3
/m/09_rkw,5,0
/m/09yqxz,0,0
/m/02qp190,0,0
/m/0b73lw0,7,0
/m/032_tm,0,0
/m/0czblq9,0,0
/m/06rtg6,8,22
/m/029w0j,1,5
/m/04y7pyw,2,2
/m/03ntphf,1,1
/m/02t8gx,4,2
/m/08xnxg,2,1
/m/09vw432,0,0
/m/07rg16,6,12
/m/02z22pz,0,0
/m/016kpn,10,3
/m/04yb87b,0,0
/m/0gpsfg,6,2
/m/05qcp1,2,0
/m/0j5yb4z,46,20
/m/04zwpv3,5,1
/m/047msdk,58,17
/m/0kv0_v,5,6
/m/0h3z0h,26,11
/m/0dlyzx,5,0
/m/02658_t,4,8
/m/0d1_vb,0,0
/m/01srq2,17,13
/m/0gwqzmg,0,0
/m/04180vy,3,0
/m/07sbf2s,1,1
/m/02vs16l,3,0
/m/0818gg,5,2
/m/05w22j,2,0
/m/06t384,3,2
/m/0jkx1zs,7,7
/m/047v2p4,6,1
/m/02pvtb7,7,9
/m/02pxmgz,10,3
/m/07g_0c,0,0
/m/02rmgnr,5,5
/m/0dfs1v,0,0
/m/0fq0tk0,2,0
/m/03h60_y,0,0
/m/066bp5,40,16
/m/09vxgh1,0,0
/m/0clh4y,22,15
/m/03qfnkx,0,0
/m/0bngn6,0,0
/m/0hnd6wv,26,1
/m/0h3qp0x,2,1
/m/01npcx,8,2
/m/0pb33,20,20
/m/08hmch,21,3
/m/0bcwhlw,1,4
/m/015bpl,9,2
/m/0g8zw5g,5,1
/m/08bzl3,0,0
/m/0g7jk6m,6,1
/m/04z4j2,14,3
/m/02cky7,12,14
/m/056tj0,2,1
/m/0bbvtwk,2,1
/m/0g5sjmp,0,0
/m/07l4ywj,3,0
/m/06w39w1,0,0
/m/05q7874,6,0
/m/06hs4v,7,5
/m/02qglgb,0,0
/m/0cc6js1,3,5
/m/09v7_mr,0,2
/m/0gycy40,0,0
/m/04k_p0,7,1
/m/07mj3g,3,0
/m/03zch0,16,5
/m/07334n,9,5
/m/02s4l6,12,4
/m/0bnv8g,5,1
/m/02r_pp,4,1
/m/06g5gf,1,3
/m/027c4yp,2,0
/m/0g22z,4,9
/m/061nh0,2,1
/m/058ymm,2,3
/m/03cj9pm,0,0
/m/0djbh01,3,3
/m/08r3rb,8,9
/m/03qmt28,4,0
/m/0kvh3j,0,0
/m/0fsmw2,24,10
/m/053p7gg,3,0
/m/027m1_,8,7
/m/0drnwh,47,32
/m/0h2zvzr,8,4
/m/0dk937,3,2
/m/0b8v8b,8,31
/m/02zk08,16,7
/m/0bh7tvz,0,4
/m/0glqw0c,4,1
/m/02vtyb,0,0
/m/04lq8j0,5,0
/m/0gtxzyn,0,0
/m/06_w7b0,13,8
/m/01ln5z,24,5
/m/0h5xd2,14,2
/m/02g5q1,0,0
/m/058wkhn,0,0
/m/0340s3,0,0
/m/03p36p,0,0
/m/0h2xkjl,0,0
/m/0kv5vl,1,2
/m/0fqp7jy,69,28
/m/0j27wgy,0,0
/m/0gqkr2,3,2
/m/0k951mn,13,10
/m/01y9jr,33,15
/m/07x6zk,1,1
/m/0bs88yt,1,1
/m/0bkz1t,0,0
/m/04153z,7,0
/m/05z7c,14,8
/m/07zzk8,0,0
/m/02_fm2,14,1
/m/01z9n6,9,23
/m/011ykb,41,26
/m/02qt_l1,1,5
/m/0f4_2k,5,1
/m/0dlk12k,0,0
/m/0gw_7xk,0,0
/m/02ld66,1,2
/m/0fz5s8,0,2
/m/01sxdy,42,7
/m/04gqzbr,2,1
/m/0bd1d4,6,7
/m/03qd79l,2,3
/m/0h2lh1m,1,2
/m/0bnxck,0,0
/m/07l51rq,5,1
/m/036qtd,14,5
/m/024198,0,3
/m/04n7gf2,2,0
/m/0jkvs82,8,0
/m/017d93,21,17
/m/029hx6,1,1
/m/02q2wnw,0,0
/m/07ysfr9,0,0
/m/0dqytn,13,5
/m/0c8flq,0,0
/m/0dscrwf,14,3
/m/043ljb0,0,0
/m/05pvmq3,0,0
/m/0gfhz5k,2,0
/m/03wfwlv,2,4
/m/01jf9c,11,16
/m/01jvb5,0,0
/m/0dw327,1,11
/m/089d0v,0,0
/m/043g6j,6,2
/m/047gphb,4,5
/m/0340hj,44,4
/m/0b_zp7m,3,3
/m/0924bf,10,9
/m/04n33f0,0,0
/m/0fjyzt,14,13
/m/027t50w,3,7
/m/0glqh5_,0,0
/m/06m815,6,0
/m/02x5h9q,0,4
/m/0kvbk1,0,0
/m/0bk6_y,3,0
/m/05_0nr,9,2
/m/0b6g0fb,0,0
/m/0bln8,4,1
/m/011yph,35,37
/m/0j7lb_1,6,2
/m/0bbm7r,28,27
/m/011ypx,61,24
/m/0424gt,0,0
/m/04946n,1,5
/m/01kgrx,0,0
/m/0kvbyg,5,1
/m/01kr6y,0,0
/m/05ch98,2,1
/m/05rqms,6,19
/m/04sgl8,2,0
/m/03yvf2,38,12
/m/0g9y7q0,0,0
/m/02ph2q6,0,0
/m/026_6ms,3,0
/m/02rjv2w,17,10
/m/05b2s45,0,0
/m/0jwmp,6,8
/m/0c0294l,1,3
/m/027v4c0,4,0
/m/03cyknm,0,0
/m/0cp1qsf,3,0
/m/02prw2f,15,1
/m/09rvvpm,9,3
/m/027_9n,1,1
/m/0d61px,4,3
/m/07qbrc,0,0
/m/05mr4_7,2,0
/m/02pr2qn,1,3
/m/01c22t,38,15
/m/04gq94y,0,0
/m/0gvth9,2,5
/m/02zkjw,5,1
/m/04lfhfq,0,0
/m/01gzmk,5,4
/m/0372qf,1,3
/m/0c3_r85,15,14
/m/02b5wk,2,0
/m/06rzwx,0,0
/m/07nt4j,7,0
/m/0735vr,1,1
/m/037cr1,13,3
/m/05q96q6,14,1
/m/0gj8nq2,0,0
/m/02p36hw,3,0
/m/04jm_hq,47,17
/m/05syy5d,3,1
/m/03d78s5,1,4
/m/04gtf_g,0,0
/m/05v5zdb,0,0
/m/0gjbb5,1,1
/m/03vhr4,0,0
/m/0bm2g,9,25
/m/063_wk3,8,6
/m/0g42sjq,2,2
/m/07k5g58,0,0
/m/0bpw6p,0,0
/m/07l50q9,4,0
/m/0bw7m8,6,4
/m/064rdbn,1,1
/m/09y18f,23,5
/m/05sxdpc,0,0
/m/0bxhz1,0,0
/m/04cprb,11,1
/m/02t276,6,3
/m/02fj8n,10,6
/m/03hhm11,5,2
/m/03qnvdl,11,1
/m/09j40s,2,0
/m/02ny6g,7,1
/m/017z49,59,57
/m/09gdp2k,6,0
/m/09k56b7,279,97
/m/0k8756q,10,3
/m/04mcw4,42,10
/m/065y7j4,0,0
/m/02d6rv,1,1
/m/0dyrhk,0,0
/m/02cbbd,0,0
/m/07byq,26,23
/m/02p2tk,2,5
/m/0147b5,5,2
/m/063_z9c,0,0
/m/02x0j27,0,0
/m/0fpgc26,5,9
/m/03g_sj5,0,0
/m/02xs6_,25,9
/m/0dhtsj,0,0
/m/01h0_h,4,0
/m/0cnztvb,0,0
/m/09k6vks,2,1
/m/02x00m2,5,10
/m/080j6g3,0,0
/m/02fhx5,0,0
/m/0227ry,2,0
/m/05h4m4j,4,4
/m/0k95mpr,16,7
/m/02tktw,7,7
/m/037c_d,0,0
/m/04hxvw,2,4
/m/059c7h,4,2
/m/03nm_fh,16,33
/m/0hr9vsn,0,0
/m/0hmm7,17,14
/m/02qdc8y,2,1
/m/02bf6d,17,9
/m/0m_tj,12,16
/m/05hsfn,0,0
/m/027q0mq,2,0
/m/043m3j2,5,7
/m/050gkf,45,16
/m/0y_pg,23,18
/m/0bkzdc,0,0
/m/0crcthn,2,0
/m/09qljs,2,3
/m/02vp1f_,8,11
/m/044rz_,1,2
/m/03wbkm,1,1
/m/027jb17,0,0
/m/08yy2g,3,5
/m/02qgkwb,5,10
/m/0h2yjgs,0,0
/m/0bj25,20,27
/m/0dgnnp1,14,5
/m/0320br,0,0
/m/083shs,30,8
/m/01gkp1,46,11
/m/02pgy4b,1,1
/m/0b6d81,0,0
/m/049hk9,6,1
/m/09s91g,1,1
/m/0hv1t,14,12
/m/0dl9_4,74,28
/m/0dlns08,3,0
/m/026p4q7,160,85
/m/0bm914f,14,14
/m/05f176,0,0
/m/0gy31v8,0,0
/m/01dvbd,9,13
/m/07k5xwq,0,2
/m/0c0yh4,17,12
/m/0g2mb9,0,0
/m/0j627xf,0,0
/m/0gx09l1,1,3
/m/047q2k1,30,64
/m/01hr1,26,10
/m/02dq6z,10,2
/m/09yqpy,3,1
/m/01k0vq,7,8
/m/0gy9cyx,4,0
/m/0cs17mf,3,2
/m/06zn2v2,4,0
/m/02729s_,5,4
/m/0f7_dk,6,9
/m/0dwrx9,0,0
/m/085ccd,9,5
/m/04dyvx8,0,0
/m/026ym29,0,0
/m/076y6g,1,1
/m/04j2_g0,5,1
/m/0dzflj,0,0
/m/04yb7k4,1,1
/m/016kxf,4,7
/m/06g21f,0,0
/m/0j3n5,4,2
/m/03zycd,4,1
/m/0cmb2j5,2,2
/m/0f5b0y,4,4
/m/04ggffp,0,0
/m/016dj8,39,22
/m/02rb607,48,62
/m/03hfzqc,0,0
/m/0h3rltc,8,3
/m/01zhjh,0,0
/m/0bnjgt,3,0
/m/0ddfwj1,17,6
/m/012mrr,40,15
/m/0dvyc5,3,1
/m/0cr27_,6,4
/m/0bj75b,0,0
/m/0571m,61,49
/m/0chkn74,7,4
/m/04czczr,8,9
/m/07cdmc,17,42
/m/025tlkg,24,5
/m/0b6l1st,7,1
/m/0crzv3d,0,0
/m/08ndqy,0,0
/m/06t2t2,7,1
/m/061dc7,2,0
/m/0gkxmk2,65,18
/m/09w353,11,4
/m/05zs42j,3,8
/m/09rsjpv,9,2
/m/0g3zrd,14,1
/m/027qgs_,4,2
/m/07bxql,0,0
/m/02ljhg,2,0
/m/0640pxh,1,4
/m/0hn8s1j,0,0
/m/035_2h,36,9
/m/0f12wpj,1,1
/m/0405mcj,3,10
/m/09ldwy,8,3
/m/02w846q,5,4
/m/07l50fn,5,13
/m/07jyv8,1,3
/m/0cc8620,46,7
/m/06lw67,5,0
/m/0j5ybmr,18,12
/m/0gg5jd,6,2
/m/04gj8sq,0,0
/m/05zvzf3,55,52
/m/03cnlkv,3,0
/m/026m09,3,0
/m/07n1ty,0,0
/m/0bby9p5,12,2
/m/03jfly,6,18
/m/01f6x7,7,1
/m/015ynm,28,12
/m/02pt_fv,0,0
/m/03mbdgx,0,0
/m/0dwgfm,5,8
/m/03lx2d,0,0
/m/01w8g3,16,2
/m/07pnlt,6,2
/m/05g3kb,0,0
/m/03m3xm8,3,3
/m/09q3hd,0,0
/m/06h9zj,0,0
/m/02x3ksy,3,3
/m/02qd6kv,0,0
/m/09flkf,6,0
/m/05zr2p5,0,0
/m/0dmn65,0,0
/m/05mk_y,4,0
/m/0kdy118,19,1
/m/03gs12p,0,0
/m/0gffhld,9,0
/m/04d5_k,6,2
/m/027049n,2,1
/m/015kyr,0,0
/m/0jskj,0,0
/m/0kv5nj,2,1
/m/02mkzj,4,2
/m/01fmys,6,11
/m/08_wh0,0,0
/m/0b_ztv4,3,0
/m/04bn37,6,3
/m/06tnxf,9,11
/m/0cwx_p,0,0
/m/0bw26s,0,0
/m/0ds29fr,0,0
/m/0d87hc,12,10
/m/03gyqfv,21,17
/m/023q01,0,0
/m/01cb7r,0,0
/m/043rfws,0,3
/m/027hy5b,0,0
/m/04q827,86,68
/m/02scbv,7,5
/m/0435vm,6,1
/m/01z0n6,2,1
/m/0cstrr,0,0
/m/0x25q,34,8
/m/047c0c1,2,6
/m/02wx5ng,1,1
/m/05207yp,6,2
/m/07l4_10,2,0
/m/02mxkv,8,0
/m/0h6571_,2,0
/m/0lc0f,0,0
/m/07hnbc,0,0
/m/02fjzg,5,0
/m/0b67jy,21,16
/m/0lq63z9,16,16
/m/01sxly,21,9
/m/033m2w,1,1
/m/020y73,7,0
/m/04pg9v,3,1
/m/08hdzn,0,0
/m/09ky9j,7,4
/m/09yygs,0,0
/m/073vjg,3,0
/m/074wld,10,23
/m/0b1lwc,0,0
/m/04k56y,0,0
/m/076hrh,8,4
/m/04f1wc_,0,0
/m/079csk,1,1
/m/068n8_,1,1
/m/0660ln2,29,18
/m/02v5_g,13,8
/m/0f_jd3,11,4
/m/06974q,5,5
/m/05y59l,1,1
/m/04jlxvb,15,3
/m/094kf3,3,1
/m/029t7x,1,2
/m/011yxg,133,87
/m/05pwwh,0,0
/m/04p86b_,0,0
/m/0gy0n,12,14
/m/0jqzt,3,4
/m/0hr4zjx,2,1
/m/02rl96j,1,1
/m/04jwly,96,102
/m/048yqf,2,0
/m/06q8qh,21,5
/m/03mnn0,14,8
/m/07q36g,3,1
/m/03hj3b3,24,14
/m/02z4kdz,5,2
/m/0j_56dn,11,1
/m/0gx0z29,0,0
/m/0kvc2g,13,8
/m/03gwdwh,1,1
/m/06t6dz,47,25
/m/09gjm01,2,2
/m/06w3ssc,4,0
/m/04nl6p,0,0
/m/0404pm1,0,0
/m/0gjb21y,0,0
/m/0b1f6q,10,15
/m/08xvpn,25,14
/m/02qxnnh,0,0
/m/0hqw6,0,0
/m/04ssf,5,5
/m/080klnw,0,6
/m/0kv7qx,6,4
/m/0f34qn,26,3
/m/0291ck,8,11
/m/02rgzpz,3,3
/m/01v_40,6,5
/m/03cvvlg,97,25
/m/04y6dgl,0,0
/m/09v3476,0,0
/m/04q3m5b,3,0
/m/0dlkhvv,7,2
/m/01d1_s,12,24
/m/0413008,8,12
/m/04yb17l,0,0
/m/03_sd3,0,0
/m/0dm4k3,0,0
/m/01chpn,100,67
/m/04p7208,19,9
/m/0fvr1,16,12
/m/02qyq0z,0,0
/m/027dsq_,0,0
/m/0bs4r,7,30
/m/0h542jj,9,3
/m/03mh1qz,1,1
/m/05h43ls,9,8
/m/09gl7pm,0,5
/m/01qkt1,10,13
/m/0bkwpx,0,0
/m/07kd566,0,0
/m/0fpmrlv,7,9
/m/03m6y7z,11,2
/m/0h2xyn,10,6
/m/04ymxx,0,0
/m/080hvtz,1,4
/m/09w8wv,0,0
/m/0g9tcbg,6,2
/m/05vf13,2,5
/m/03nlr5,1,3
/m/03cmqnf,1,1
/m/02n9bh,20,19
/m/01qdmh,3,0
/m/01pgnr,24,12
/m/047ry5x,15,7
/m/02yx_d,4,0
/m/040_lv,11,3
/m/0b_w0b,0,0
/m/07g1sm,31,30
/m/027k762,0,0
/m/0859_0,3,6
/m/04j35mp,2,0
/m/083wc3,0,0
/m/0280g_j,5,2
/m/03c_9wp,2,4
/m/03whqt2,2,2
/m/0cwy47,13,6
/m/0gdgx58,20,9
/m/02rqj08,3,2
/m/03c7twt,4,1
/m/014d_k,5,0
/m/0558zc,0,0
/m/0dv99z,2,7
/m/015g28,26,34
/m/095clj,1,1
/m/065_cjc,9,2
/m/0g4tr2w,4,0
/m/0kbz8hx,2,0
/m/028xq_,10,1
/m/04ckyn,0,0
/m/026f__m,3,2
/m/0j6b5,31,58
/m/0b6fh7l,0,0
/m/02rg88,4,1
/m/04954r,5,14
/m/02qh9tj,0,0
/m/0466s8n,34,5
/m/0443v1,11,6
/m/0bm_7x,0,0
/m/0bmkcrg,2,2
/m/0dl1_c,0,0
/m/02qty62,2,1
/m/04nvb4,3,0
/m/065yd8f,0,0
/m/05c23s4,8,15
/m/03kk01,3,0
/m/03rz2b,12,7
/m/02cp5f,4,0
/m/0ds4tmx,11,4
/m/0bwhng9,0,0
/m/03k9n0,0,0
/m/04tzz5,4,2
/m/0fq33vs,0,0
/m/027qgy,29,20
/m/086rdd,1,7
/m/0drw46h,13,3
/m/048qh5,0,0
/m/05zl7zv,6,1
/m/02t9_q,11,1
/m/02phtzk,25,6
/m/05_mbv,4,7
/m/09j3rn,1,2
/m/0c_vxv,2,1
/m/02q4tm0,0,3
/m/02d48t,26,9
/m/03383d,3,0
/m/04gsxs0,1,2
/m/0symg,14,6
/m/03w0kv,2,0
/m/06rwz6,1,3
/m/03qnc6q,129,116
/m/03py6p,22,4
/m/02vx8zk,2,2
/m/02vvm2y,2,7
/m/0gnrf,5,3
/m/0cz9ls7,0,0
/m/0kvfm_7,0,0
/m/02pp18f,2,3
/m/05p8tyh,5,4
/m/05wp5c,0,0
/m/04hmvx,0,0
/m/0jnwx,22,34
/m/07zwnk,1,3
/m/0gls5qd,7,3
/m/062tfl,5,3
/m/01j_lt,2,0
/m/0g83dv,6,0
/m/0fm5tn,2,1
/m/02rdlrb,0,0
/m/03c_850,0,0
/m/0grmg9,0,0
/m/04g13h,0,0
/m/09twjkq,0,0
/m/0fm5t9,1,1
/m/07yk1xz,38,12
/m/0cthm5,14,12
/m/0cmt7r,1,1
/m/0405s3x,4,2
/m/0kv4xn,2,2
/m/0hn914d,3,2
/m/09mmw_,26,13
/m/04qbcf,7,2
/m/0dgrc16,3,1
/m/0df3k5,0,0
/m/0kv8g7,3,0
/m/09vb8sg,0,0
/m/0n0bp,26,16
/m/0cryrj0,2,0
/m/047qmdg,0,0
/m/02vw2q7,2,0
/m/0613mj,4,0
/m/02rnb5q,2,0
/m/0bggwn8,13,1
/m/0cmnfj,1,1
/m/04cj79,50,22
/m/0295sy,23,6
/m/05bzmmy,0,0
/m/0bc1yhb,63,20
/m/027sy98,0,0
/m/041rsw,3,5
/m/04n34x3,0,0
/m/0d1h9c,1,6
/m/07lfxr,1,1
/m/0jq4r,3,5
/m/07l4_yt,8,8
/m/0kv1t1,7,6
/m/09jnxn,0,0
/m/041rs4,5,4
/m/0gmhlt,8,7
/m/03jr46,26,12
/m/026fdfs,0,0
/m/017s99,0,0
/m/01dyvs,36,5
/m/05zk9pq,5,8
/m/0h3vjhh,0,0
/m/07f_t4,57,19
/m/02rg_b7,0,0
/m/0gm7f98,22,24
/m/0d5g3f,3,2
/m/085wqm,7,1
/m/083skw,9,21
/m/0g6dd6,0,0
/m/04x4nv,9,8
/m/041ggx,0,0
/m/05_5zjv,2,1
/m/02sd4m,4,7
/m/07d3ng,14,8
/m/0dn2xm,0,3
/m/0g5qqsz,0,5
/m/0jk_7yx,1,1
/m/06brd4,4,3
/m/0cc7nwj,8,2
/m/01znj1,6,11
/m/0287fd9,8,4
/m/05dwp_,4,2
/m/0b84rz,0,0
/m/0hz2d3_,3,0
/m/026jw4w,0,0
/m/0fqg2g,0,0
/m/0j9ll9v,2,15
/m/0f2hbj,0,0
/m/05nyt2,1,3
/m/04f76fm,0,0
/m/03svs6,3,3
/m/0cmb41c,4,1
/m/0fy9wm,3,4
/m/0czy_6,3,0
/m/0kv8ml,38,31
/m/0bbvlvy,0,0
/m/0btpm6,164,162
/m/0gjdx9z,21,8
/m/0413tm,9,2
/m/0czy__,0,0
/m/027z_ng,4,3
/m/02pm8zp,0,0
/m/04q95wz,0,0
/m/0bp37g,8,7
/m/091t5v,7,1
/m/02hwd1n,3,0
/m/090w3m,6,1
/m/0brpsm,0,0
/m/076tq0z,15,8
/m/0578f2,7,14
/m/0h0yd81,48,7
/m/03lq60,2,0
/m/0j9n1w7,7,1
/m/0gtxq9,0,0
/m/07j634,3,1
/m/04zv5_,3,0
/m/03px_w,2,0
/m/0hgqwpj,40,38
/m/02v6_c,4,3
/m/05p1tzf,25,13
/m/0bwfwpj,70,11
/m/0ddcbd5,4,0
/m/0bm15g,3,0
/m/0d5982,3,27
/m/03cqk46,3,2
/m/06kc5h,3,0
/m/029lg9,5,3
/m/012kyx,32,10
/m/04zvfy_,0,0
/m/0_b9f,56,65
/m/034rv2,2,0
/m/04j230h,0,0
/m/0k46n,3,2
/m/027j9wd,13,3
/m/0clc0j,0,0
/m/093d8hj,0,0
/m/04f0djs,0,0
/m/025tc0g,0,0
/m/0fb84m,35,6
/m/04_hmd,3,0
/m/01d259,6,4
/m/034fj2,2,0
/m/0f8j13,3,1
/m/0jrdg,5,7
/m/05d2n_,6,0
/m/02r6pm9,2,1
/m/08nhfc1,33,40
/m/04j19dx,13,4
/m/0d2q7s,2,0
/m/0gp13q,10,6
/m/05jwph,11,4
/m/055stg,0,0
/m/0mcrb,2,2
/m/0gkz3nz,122,36
/m/0glpgxk,3,0
/m/09npgz,6,11
/m/0162w8,0,0
/m/07d_6n,0,0
/m/0cj7gsw,3,0
/m/02tgz4,9,5
/m/07d3fs,11,1
/m/05__zp,0,0
/m/05n6sq,7,1
/m/09g7n37,3,0
/m/054gjs,7,23
/m/09fjrb,2,9
/m/0281qss,0,0
/m/0gh65c5,79,15
/m/0hhrlxx,7,1
/m/04myzmt,16,9
/m/04pc3t,0,0
/m/02drs7,6,4
/m/0gtsx8c,4,1
/m/04jchd9,15,9
/m/0h09k0c,0,0
/m/030001,6,0
/m/07gvrj,5,6
/m/04d_xh6,17,6
/m/043t8t,10,3
/m/02cqsl,5,3
/m/043ttfm,0,0
/m/0b7bvq,15,11
/m/0g01n2,0,4
/m/0h0j3s,14,15
/m/04t6fk,6,0
/m/089vbk,4,2
/m/01mqjj,4,1
/m/082zg,19,5
/m/02qzf7t,0,0
/m/027vww9,16,6
/m/01bjbk,11,7
/m/0j2820y,0,0
/m/04j03yn,0,11
/m/07h4yp,0,0
/m/03vp54,7,6
/m/0fffg9,2,2
/m/0g1llb,2,0
/m/027dsyj,0,0
/m/0dy27c,0,2
/m/027hpfq,0,0
/m/01xlh5,6,5
/m/0bbwcx1,5,9
/m/022prxf,13,7
/m/0b7ylp,4,2
/m/08h8bc,2,0
/m/03209l,7,3
/m/027nr4g,3,0
/m/0f9dsm,0,0
/m/08znyd,15,4
/m/04k2p,0,0
/m/07_tdz,2,2
/m/047vq5n,2,0
/m/0kv4wx,15,5
/m/05nhv2,1,1
/m/07k9x_4,2,5
/m/04sdj,29,7
/m/033g3n,4,3
/m/07pzhrp,0,0
/m/0hr475w,8,12
/m/0cc87nl,2,0
/m/05c46y6,103,113
/m/08_s9t,0,0
/m/06hq4s,2,0
/m/07c5kt,7,1
/m/0b5kwp,2,1
/m/020x3x,2,0
/m/0chtrm5,18,10
/m/0hqdd,0,0
/m/027x0g0,8,12
/m/03gt0jb,0,0
/m/06ztgt5,0,0
/m/0gg5kmg,9,3
/m/036p6v,2,1
/m/04fs42,0,0
/m/0htww,13,1
/m/04g13dq,0,0
/m/0dh1qr,13,6
/m/07nmr3_,10,1
/m/0dscbc2,3,1
/m/0crs_32,0,0
/m/029qpk,7,2
/m/05gf19,0,0
/m/06gkgy,1,1
/m/01l25p,13,8
/m/03c0mfj,1,1
/m/0dtny6,0,2
/m/0crxlf4,0,0
/m/03r0g9,44,28
/m/02r74zj,2,1
/m/0ck6df,0,0
/m/0h2hg2d,0,0
/m/02rrpn1,13,12
/m/03f7xg,14,20
/m/03chqbn,3,1
/m/05h2689,4,0
/m/06crgb,10,1
/m/06kl78,6,9
/m/02z2qqh,0,0
/m/08r52w,0,2
/m/04gp58p,65,32
/m/0170v9,8,13
/m/020b21,6,1
/m/07k9qsb,1,1
/m/047rs9p,0,0
/m/043rjsy,0,0
/m/048prn,4,0
/m/019npw,5,9
/m/07zcw5,0,0
/m/05t6lj_,6,0
/m/0k2sk,22,24
/m/07g38,0,7
/m/08fn5b,28,16
/m/0c3w0sx,4,0
/m/0kv5x2,13,3
/m/055l31,0,3
/m/0bw171,0,0
/m/043k86w,4,1
/m/049rxh,1,1
/m/0bmhn,10,30
/m/03xx0x,5,3
/m/0f2bd7,6,1
/m/0j8jz2m,3,3
/m/02phm86,62,7
/m/0c911r,3,1
/m/03qcjj,12,12
/m/0gnj3,1,3
/m/0bh761,4,11
/m/08zdvk,5,1
/m/06sfk6,4,2
/m/0f24wq,6,21
/m/03t95n,4,2
/m/0gbklz,3,1
/m/04yp5c,6,12
/m/0c3_xyc,0,0
/m/04gqyqt,23,8
/m/0j8f1mq,4,3
/m/0fw8x1,2,2
/m/01dvbt,0,0
/m/08md6z,2,3
/m/057jdv,10,1
/m/075wx7_,35,22
/m/05zjf9_,0,3
/m/023p7l,7,15
/m/09rx_8,1,1
/m/05351g,5,0
/m/0gy6mpf,0,0
/m/041s4z,5,8
/m/026qnh6,37,15
/m/061681,42,29
/m/06s574,3,0
/m/032_wv,34,16
/m/02srl9,2,2
/m/0fyks0,8,7
/m/0ccsq,16,9
/m/026s_ky,8,0
/m/0c1gjgr,1,1
/m/0j43swk,174,85
/m/07k88kp,0,0
/m/01f7b2,29,16
/m/02rv_dz,101,90
/m/07k7wys,0,0
/m/0gfdjyh,7,5
/m/04dz9m2,0,0
/m/057xrx9,0,0
/m/0cs1jd,20,12
/m/0fnhgb,10,5
/m/0c0q7x,12,7
/m/09gngnn,0,0
/m/02w85v9,2,3
/m/0ct5zc,9,6
/m/02q5g1z,73,20
/m/0gsvp5,0,0
/m/03ql7p,0,0
/m/05c5z8j,43,16
/m/0404rrh,1,4
/m/0dtw1x,6,0
/m/0cnxpv6,34,7
/m/06s4b9,5,19
/m/0818d7,8,1
/m/051vh1b,9,14
/m/0809179,2,1
/m/043n0v_,19,12
/m/07l4_1l,47,16
/m/0ff1st,7,1
/m/05pr8b,0,0
/m/047myg9,18,5
/m/04jmnc7,2,1
/m/02xb9js,0,0
/m/03ckwzc,10,1
/m/0fxb2,7,2
/m/0b2k8y,0,0
/m/04n5zxd,2,0
/m/04n3swj,0,0
/m/05q7cpq,0,0
/m/03jkwg,2,1
