num_tokens,num_unique_words,sentiment_polarity,sentiment_subjectivity,flesch_reading_ease,wikipedia_id,metascore,imdb_rating_scaled,rating_difference
1337,435,-0.08122273398436188,0.4741987986174032,66.37,6697503,54.0,67.0,-13.0
836,281,-0.019444444444444445,0.3078174603174603,52.49,25793288,48.0,74.0,-26.0
554,198,-0.025210437710437718,0.2882154882154882,71.65,5930384,52.0,69.0,-17.0
727,254,0.039443473193473196,0.39874125874125865,75.03,29086431,26.0,59.0,-33.0
1008,367,0.09221043771043767,0.426021164021164,57.2,871658,28.0,67.0,-39.0
156,66,0.28727272727272724,0.2509090909090909,80.01,34660676,37.0,54.0,-17.0
86,43,0.31142857142857144,0.5528571428571428,48.81,11849222,53.0,80.0,-27.0
179,83,0.07709176788124157,0.38811740890688257,49.52,4329444,57.0,63.0,-6.0
732,263,0.08188131313131314,0.46225649350649356,58.62,876872,61.0,68.0,-7.0
1067,338,0.01373069317513762,0.3391953930842821,77.87,1970853,73.0,72.0,1.0
1690,424,0.0045280612244897964,0.31410856009070287,67.28,2687974,74.0,75.0,-1.0
190,86,0.04895104895104895,0.4541958041958042,52.53,5159792,44.0,58.0,-14.0
622,201,-0.06612340510366826,0.46339712918660286,64.95,1400465,83.0,73.0,10.0
1165,454,-0.028388685966810955,0.5676507260101009,50.87,1059701,44.0,50.0,-6.0
763,268,0.07751937984496124,0.4286821705426357,58.11,28063569,46.0,64.0,-18.0
25,16,-0.075,0.7,40.69,32100598,45.0,68.0,-23.0
767,241,0.006410256410256409,0.2525641025641026,70.43,7902455,35.0,62.0,-27.0
1120,311,0.038799455904719074,0.301743675427886,79.19,657797,21.0,47.0,-26.0
959,350,0.07829282204282202,0.3967254592254594,59.13,142224,65.0,72.0,-7.0
486,162,0.05543478260869565,0.3293478260869565,51.01,12752377,63.0,68.0,-5.0
616,218,0.05737510020843355,0.4097024210357543,83.56,2177800,69.0,72.0,-3.0
909,295,-0.03786031042128603,0.45302660753880264,67.49,637256,56.0,63.0,-7.0
766,260,-0.10809523809523812,0.42738095238095236,79.9,5447784,33.0,56.0,-23.0
610,205,-0.016308243727598554,0.3480286738351255,51.58,164411,64.0,69.0,-5.0
570,212,-0.0424164545132287,0.3621725049144404,44.37,172534,25.0,58.0,-33.0
143,62,0.13541666666666666,0.4625,66.37,4669663,65.0,76.0,-11.0
178,90,0.13883522727272726,0.47177083333333336,67.69,3594430,69.0,71.0,-2.0
1074,331,0.019083820662768022,0.5060623781676413,64.24,16839388,57.0,62.0,-5.0
318,160,0.2037991718426501,0.5391614906832298,57.13,2883438,30.0,59.0,-29.0
734,276,0.06854877680459076,0.49370582905466626,54.56,754323,47.0,56.0,-9.0
509,210,-0.00590428090428091,0.256950456950457,60.18,2918585,38.0,63.0,-25.0
629,236,0.12411130536130537,0.474607764030841,61.56,7594242,69.0,65.0,4.0
564,212,0.021767676767676762,0.37681818181818183,61.46,1619604,62.0,59.0,3.0
185,85,-0.0888694638694639,0.45883091267706655,60.28,6320542,63.0,70.0,-7.0
751,251,-0.007885674931129478,0.4257851239669421,75.34,916576,77.0,82.0,-5.0
233,99,-0.2857142857142857,0.37142857142857144,72.05,2642154,75.0,64.0,11.0
1080,352,0.11953860640301317,0.5035041700295937,61.36,612052,83.0,75.0,8.0
93,53,-0.018614718614718615,0.1423160173160173,71.75,35610105,55.0,59.0,-4.0
42,21,0.0,0.0,51.86,31499647,75.0,67.0,8.0
1215,388,-0.03405483405483405,0.4671717171717172,68.81,667368,63.0,74.0,-11.0
1230,410,0.010155523488856828,0.27312129228795895,68.1,1605227,26.0,64.0,-38.0
1173,327,-0.06404897186147188,0.346845689033189,79.9,905188,32.0,72.0,-40.0
520,184,0.04065746753246754,0.40915584415584405,64.24,32683873,47.0,66.0,-19.0
733,247,-0.012481962481962485,0.2330541439237091,67.59,201448,74.0,69.0,5.0
343,123,-0.006427722604193191,0.2835540276716747,67.38,214783,57.0,76.0,-19.0
545,189,0.07261904761904762,0.5178571428571429,72.7,2166828,80.0,79.0,1.0
495,184,-0.019769841269841274,0.4519126984126985,67.59,2991978,46.0,58.0,-12.0
1013,311,-0.03824185363247863,0.5322622863247863,77.77,1470810,35.0,54.0,-19.0
158,75,0.23972222222222223,0.5133333333333333,48.33,14147634,72.0,72.0,0.0
1079,381,0.04714061345158906,0.45376016260162594,66.88,1607895,78.0,77.0,1.0
94,45,0.0,0.18888888888888888,76.59,13893715,48.0,61.0,-13.0
833,271,-0.0517648709315376,0.5017078189300411,64.44,24870003,54.0,66.0,-12.0
93,43,0.18333333333333332,0.5166666666666666,45.09,1005660,41.0,67.0,-26.0
189,82,-0.012500000000000002,0.49583333333333335,60.18,33951849,52.0,69.0,-17.0
2284,639,-0.02629713488266119,0.44069605832763714,60.14,43307,58.0,67.0,-9.0
710,233,0.016973791973791973,0.3818796068796068,69.01,1952159,70.0,72.0,-2.0
986,334,0.1486652236652237,0.41596944721944723,68.1,396282,68.0,65.0,3.0
893,244,0.031148953087728602,0.3623133669052036,57.74,4235653,53.0,77.0,-24.0
345,127,0.04901960784313726,0.3975490196078431,70.23,20524492,48.0,69.0,-21.0
783,277,0.07968294051627385,0.400851571268238,73.88,1192675,87.0,77.0,10.0
679,229,0.04695409695409694,0.4612505362505362,67.49,1583660,87.0,78.0,9.0
775,244,0.004510623476140714,0.3191570881226054,78.99,17365387,63.0,65.0,-2.0
243,103,0.008054226475279109,0.3078947368421053,64.24,6833084,49.0,57.0,-8.0
2126,533,-0.02492283950617284,0.34645061728395055,64.64,935847,35.0,56.0,-21.0
822,302,-0.011223257418909591,0.39403899240855755,61.56,54999,80.0,75.0,5.0
759,277,0.11541266704310182,0.36094720496894406,59.13,65436,71.0,78.0,-7.0
1040,268,-0.011637982828459027,0.4374796015272205,77.16,26554437,45.0,59.0,-14.0
497,180,-0.015131578947368426,0.4096491228070175,61.67,243064,50.0,51.0,-1.0
1082,373,-0.00305982905982906,0.4040781440781441,58.82,10193,83.0,76.0,7.0
663,241,0.04425651867512333,0.5047845565287424,58.92,6202854,54.0,64.0,-10.0
752,277,-0.048796475392220075,0.3793090479260693,70.13,532618,29.0,53.0,-24.0
940,319,0.1152456011730205,0.47063945910720095,75.44,4048011,36.0,68.0,-32.0
209,89,-0.28044871794871795,0.7753205128205128,56.79,1582661,27.0,47.0,-20.0
403,153,0.06574074074074074,0.3206349206349206,58.82,5028092,63.0,72.0,-9.0
509,188,0.17379679144385027,0.431283422459893,62.07,2973132,82.0,75.0,7.0
1280,405,-0.018464198636612427,0.4578469423297007,60.95,667371,82.0,79.0,3.0
1256,405,-0.028057833978886622,0.35947444368497,70.53,957792,47.0,51.0,-4.0
561,184,0.00775974025974026,0.34586580086580093,70.73,21781488,75.0,76.0,-1.0
119,52,0.19235764235764236,0.5135531135531135,75.74,20345291,59.0,75.0,-16.0
1440,387,0.05019007987317845,0.5096655691726114,78.99,2793610,52.0,69.0,-17.0
739,282,0.04497557997557998,0.5805738705738706,61.29,4562945,22.0,45.0,-23.0
395,148,0.03507986266606954,0.4184982833258695,58.86,2547451,65.0,66.0,-1.0
1043,314,0.06105598235879925,0.4323605776070565,67.99,1393739,51.0,59.0,-8.0
804,300,-0.04159619450317125,0.5376638477801268,59.84,1145800,49.0,66.0,-17.0
724,243,0.019805194805194805,0.33538961038961046,66.57,4760936,78.0,72.0,6.0
372,141,0.09970454545454546,0.4349545454545455,58.55,29344186,75.0,71.0,4.0
863,299,0.03330592105263158,0.42171052631578954,68.1,561315,92.0,81.0,11.0
786,254,0.047700746965452845,0.39100140056022403,71.34,4944673,52.0,64.0,-12.0
846,267,-0.09660847538206029,0.406934627217646,77.87,1609729,38.0,56.0,-18.0
985,326,-0.022351697009231265,0.37414260016999745,55.47,955409,68.0,76.0,-8.0
95,45,-0.19285714285714287,0.5428571428571429,49.15,2350185,43.0,53.0,-10.0
631,205,0.1214105339105339,0.48684163059163066,68.4,20580702,43.0,58.0,-15.0
623,239,-0.08254259181678536,0.4022901829353443,59.84,34657171,26.0,53.0,-27.0
970,309,-0.017256226284004077,0.4060509192453636,66.47,129619,52.0,71.0,-19.0
81,42,0.15,0.3,37.47,34604303,64.0,68.0,-4.0
417,158,0.007499999999999993,0.45,64.95,1429988,64.0,71.0,-7.0
546,208,-0.032613636363636365,0.4267045454545454,53.85,4273140,83.0,79.0,4.0
924,303,-0.06251240079365078,0.42348710317460336,70.33,68485,68.0,82.0,-14.0
770,259,-0.03421910430839004,0.4174248866213151,61.46,5318353,70.0,70.0,0.0
363,125,0.19886363636363635,0.4647727272727273,67.79,4446490,45.0,59.0,-14.0
680,238,0.022330623306233074,0.39165311653116525,70.73,9378574,66.0,72.0,-6.0
1266,414,0.06785594035594036,0.5205218855218853,58.01,6789650,91.0,76.0,15.0
842,283,0.1531123737373737,0.527411616161616,54.26,444267,59.0,64.0,-5.0
708,281,0.018330627705627708,0.3928233225108226,60.14,3876620,84.0,79.0,5.0
850,285,-0.0077083333333333335,0.42052083333333334,69.41,33446226,18.0,42.0,-24.0
1448,420,-0.03950554653679653,0.5007305194805195,76.35,28370864,49.0,61.0,-12.0
1541,428,0.03271658896658897,0.5180678118178117,68.5,76389,86.0,82.0,4.0
705,224,-0.01845051500223914,0.49720107478728165,66.47,61664,87.0,78.0,9.0
755,246,-0.041501752216037927,0.30929705215419506,75.44,24228929,74.0,75.0,-1.0
382,157,0.04575757575757576,0.5086363636363636,53.24,789903,27.0,34.0,-7.0
672,224,0.11952651515151516,0.38772727272727275,60.85,20926377,49.0,64.0,-15.0
146,67,0.22537878787878787,0.5151515151515151,62.41,217835,68.0,74.0,-6.0
1397,355,0.028572558632799595,0.45972869834315616,69.31,6098808,34.0,61.0,-27.0
1053,346,0.09176969696969696,0.4714545454545454,69.01,144415,57.0,65.0,-8.0
678,219,-0.12074635790389214,0.5190258751902587,75.03,1194084,48.0,57.0,-9.0
861,300,0.022569444444444448,0.42745535714285715,58.72,3654271,45.0,56.0,-11.0
787,261,-0.07377119408369408,0.2852385461760462,61.29,3700174,39.0,71.0,-32.0
773,251,0.10357058961710125,0.3662320883251116,75.64,129444,81.0,73.0,8.0
574,199,0.08118435182388674,0.5508024598140876,57.91,1632580,58.0,68.0,-10.0
782,262,0.03233164983164984,0.37605038480038494,69.41,13239722,53.0,57.0,-4.0
1198,314,0.17278943278943276,0.40851592851592844,79.3,27683146,61.0,75.0,-14.0
679,219,-0.1010782427449094,0.43857223023889697,73.58,1129009,73.0,72.0,1.0
449,179,0.09379160266257042,0.5716077828981054,52.7,6954370,28.0,64.0,-36.0
784,273,0.04728896103896104,0.2597132034632035,62.88,1055633,45.0,70.0,-25.0
265,109,0.0722934472934473,0.5326210826210825,60.35,449731,64.0,67.0,-3.0
808,293,0.01955240526669097,0.3292692889121461,65.15,4059223,17.0,59.0,-42.0
362,130,0.0793560606060606,0.4270833333333333,67.49,2819995,28.0,62.0,-34.0
929,327,0.04451659451659452,0.464918315811173,54.22,12932741,64.0,72.0,-8.0
294,121,0.10140000000000002,0.45793333333333325,71.34,30960410,53.0,70.0,-17.0
59,31,-0.075,0.6125,45.59,25091060,57.0,56.0,1.0
605,207,0.0992014742014742,0.3842751842751843,68.6,382387,70.0,73.0,-3.0
885,302,0.16781937450304799,0.5072744942132696,65.15,6090730,68.0,70.0,-2.0
860,325,0.10774856863566543,0.5424888283759253,39.47,442647,83.0,80.0,3.0
407,156,-0.04391133557800225,0.3420033670033669,67.08,31462588,84.0,78.0,6.0
143,59,-0.04981481481481482,0.4470370370370371,78.28,11380361,84.0,75.0,9.0
364,159,0.06467391304347825,0.2510869565217391,63.8,21395172,61.0,71.0,-10.0
932,354,0.02051364710939179,0.4219558809984341,67.49,2510385,58.0,70.0,-12.0
341,142,0.12760732323232324,0.5528445165945166,62.41,1834015,56.0,68.0,-12.0
707,192,-0.05930735930735931,0.39080086580086576,69.82,28297691,66.0,65.0,1.0
42,28,0.24,0.38,44.75,21182881,13.0,37.0,-24.0
876,302,0.15436137936137936,0.4455331705331706,72.26,1641890,72.0,78.0,-6.0
945,291,-0.022582596801346805,0.2800005260942762,79.3,12139125,61.0,69.0,-8.0
866,287,-0.018827160493827152,0.37993827160493826,68.5,477099,48.0,68.0,-20.0
1537,446,-0.0065927128427128445,0.5324125180375179,65.66,30311716,51.0,66.0,-15.0
686,254,-0.04717622655122655,0.36031746031746026,46.4,157239,64.0,64.0,0.0
145,65,-0.015909090909090894,0.28863636363636364,58.32,7286784,62.0,78.0,-16.0
1372,387,-0.07605472013366751,0.37607038429406847,79.3,5766046,40.0,63.0,-23.0
1933,618,0.007085166177908114,0.3760919389750035,56.29,418110,63.0,73.0,-10.0
252,111,0.09404040404040405,0.3888383838383838,69.82,2641235,27.0,50.0,-23.0
287,111,0.24642857142857147,0.48452380952380947,53.55,2380086,31.0,64.0,-33.0
875,274,0.1505638474295191,0.493981284055911,75.74,855797,35.0,73.0,-38.0
1492,389,-0.02622418211970451,0.3554191165385195,77.47,26508343,38.0,61.0,-23.0
416,152,0.13489669421487605,0.3222314049586777,65.05,547378,44.0,60.0,-16.0
131,65,-0.0946969696969697,0.47344599844599844,31.59,2019025,71.0,61.0,10.0
541,200,-0.007408183214634833,0.41331168831168835,44.37,708479,46.0,63.0,-17.0
123,62,-0.175,0.7392857142857143,35.95,11688451,72.0,65.0,7.0
156,75,0.031868686868686866,0.6053030303030303,62.58,23755411,64.0,59.0,5.0
73,41,0.03333333333333333,0.13333333333333333,57.61,31530052,43.0,55.0,-12.0
280,115,0.11336846728151079,0.4554391743522178,60.38,3182907,46.0,73.0,-27.0
122,60,0.11296296296296296,0.37962962962962965,61.7,6320176,58.0,59.0,-1.0
685,235,0.0609018759018759,0.45615440115440115,64.54,349005,46.0,55.0,-9.0
614,229,0.09910430839002268,0.48499433106575973,59.37,1867173,63.0,65.0,-2.0
824,295,0.04213824289405685,0.5418733850129198,59.13,19820048,51.0,66.0,-15.0
91,52,0.09863636363636363,0.38795454545454544,44.44,1695534,51.0,66.0,-15.0
337,125,-0.03125000000000001,0.22118055555555552,70.94,4951456,19.0,55.0,-36.0
369,159,-0.0034920634920634934,0.47412698412698406,64.64,675947,64.0,67.0,-3.0
820,257,0.024954545454545448,0.42918181818181816,55.58,29561731,40.0,66.0,-26.0
280,124,-0.11296296296296296,0.6222222222222222,42.75,1401046,34.0,57.0,-23.0
151,64,0.19259259259259257,0.47129629629629627,73.27,3227819,46.0,56.0,-10.0
144,62,0.18703703703703703,0.7143518518518518,58.92,6197489,60.0,68.0,-8.0
493,181,0.033514835858585855,0.38807607323232324,58.92,2444093,36.0,54.0,-18.0
352,141,0.14916666666666664,0.38568376068376065,63.83,1682418,35.0,48.0,-13.0
363,145,0.23277116402116402,0.5072089947089947,66.88,46505,78.0,77.0,1.0
630,228,0.046552829886163216,0.3568442360109027,62.78,4729,28.0,38.0,-10.0
673,230,0.0900017253278123,0.4541752933057281,78.28,3755662,31.0,50.0,-19.0
754,279,-0.012953610175832402,0.3300411522633745,62.21,1640125,68.0,67.0,1.0
537,207,0.08058001893939395,0.5416382575757576,48.77,284619,86.0,68.0,18.0
123,45,0.05714285714285715,0.5714285714285714,58.01,9022488,71.0,66.0,5.0
1144,307,-0.01867075005372878,0.24533096926713951,78.48,22712364,52.0,62.0,-10.0
147,74,0.10604395604395604,0.37802197802197796,39.71,3053795,24.0,42.0,-18.0
1038,317,0.0412666520275216,0.3697965158834723,75.24,19878320,38.0,65.0,-27.0
290,124,-0.03515151515151516,0.6783838383838384,55.64,80510,73.0,76.0,-3.0
659,216,-0.0005555555555555536,0.3358333333333333,68.6,24725226,33.0,64.0,-31.0
109,51,0.12261904761904763,0.4178571428571428,51.99,24984104,71.0,69.0,2.0
859,271,0.04457200032671732,0.42773625745323857,67.28,4205606,75.0,71.0,4.0
581,206,-0.03337438423645321,0.49987684729064036,81.33,3159121,59.0,66.0,-7.0
39,22,0.0,0.0,70.63,1624928,40.0,62.0,-22.0
1173,381,0.015301623988064665,0.39899784772666114,49.35,10552268,56.0,71.0,-15.0
563,213,0.17251461988304093,0.4867971210076473,59.13,168602,39.0,62.0,-23.0
143,58,0.2206060606060606,0.6734090909090908,55.41,3303622,49.0,61.0,-12.0
1350,405,0.0494973544973545,0.41357804232804235,62.31,99123,78.0,73.0,5.0
822,288,-0.013605442176870746,0.3622448979591837,63.43,461353,71.0,75.0,-4.0
415,164,0.20135642135642137,0.41757369614512474,60.65,6417754,60.0,73.0,-13.0
189,90,-0.04837662337662337,0.5101731601731603,67.08,2721832,61.0,58.0,3.0
621,227,-0.041032347282347274,0.3542989417989419,69.92,2295405,75.0,75.0,0.0
624,236,-0.05738304093567252,0.43617376775271516,66.57,2476317,68.0,67.0,1.0
39,26,0.0,0.0,52.87,36088550,76.0,71.0,5.0
407,160,0.032453416149068326,0.3858695652173913,60.95,3999301,57.0,67.0,-10.0
86,41,-0.029747474747474734,0.4680555555555556,78.96,10527038,78.0,68.0,10.0
1253,396,0.028229409479409464,0.43820415695415693,63.59,2271177,41.0,62.0,-21.0
1353,424,-0.0481716515807425,0.35487247240493996,75.03,23228817,57.0,69.0,-12.0
269,124,0.11130952380952382,0.468452380952381,56.08,2701438,64.0,70.0,-6.0
57,32,0.2125,0.3833333333333333,57.1,35429216,67.0,70.0,-3.0
222,119,-0.003899485930735934,0.4752705627705628,51.82,1406799,67.0,70.0,-3.0
68,34,0.0,0.3333333333333333,56.25,9474548,51.0,56.0,-5.0
594,213,0.07892561983471075,0.3831611570247934,67.89,6758985,68.0,67.0,1.0
442,149,0.006067821067821068,0.5291414141414142,71.14,24854885,51.0,63.0,-12.0
246,99,-0.058809523809523805,0.32880952380952383,63.49,354061,61.0,61.0,0.0
55,32,0.19185185185185183,0.4266666666666667,37.65,14683918,50.0,66.0,-16.0
991,330,-0.041944959802102645,0.42215301705097635,62.72,489800,60.0,70.0,-10.0
111,53,0.1375,0.48125,54.56,1636672,56.0,61.0,-5.0
323,116,-0.008333333333333335,0.16166666666666668,79.3,172666,77.0,71.0,6.0
775,281,0.07209821428571428,0.553794642857143,60.55,71415,41.0,63.0,-22.0
232,90,0.0700595238095238,0.35642857142857143,65.86,3698195,50.0,61.0,-11.0
116,50,0.01666666666666667,0.11388888888888887,76.56,1853148,41.0,41.0,0.0
32,15,0.0,0.0,73.68,2757780,69.0,63.0,6.0
162,77,0.21203703703703702,0.43425925925925923,47.62,163459,83.0,77.0,6.0
830,239,-0.013056490834268627,0.3910266688044466,65.96,50744,58.0,83.0,-25.0
120,53,-0.12555555555555556,0.4489880952380952,52.23,2439489,70.0,71.0,-1.0
1181,334,0.038141204673462735,0.45535306986919893,66.07,18640305,55.0,55.0,0.0
754,246,-0.0331783941105975,0.5290991024041871,78.28,7969860,41.0,57.0,-16.0
124,56,-0.06363636363636364,0.39065656565656565,70.63,6805865,43.0,62.0,-19.0
1471,384,0.008585858585858606,0.4584928229665072,78.99,6446995,47.0,67.0,-20.0
716,229,0.07703914141414141,0.3597601010101011,79.09,213471,78.0,80.0,-2.0
744,263,-0.021717325227963526,0.5081019925700776,60.45,2199162,79.0,74.0,5.0
1049,345,0.015311480756686237,0.4718786692759295,61.8,29561419,41.0,57.0,-16.0
1075,358,0.020300224466891132,0.3858129910213244,69.11,656608,73.0,77.0,-4.0
113,48,0.1375,0.30000000000000004,32.74,1511805,66.0,60.0,6.0
86,43,0.175,0.5416666666666667,65.12,36329343,32.0,17.0,15.0
993,279,0.13028530923267764,0.3767632465000885,79.4,1208768,32.0,60.0,-28.0
78,42,0.1623376623376623,0.3671428571428571,63.73,17903453,63.0,72.0,-9.0
2206,717,0.008095020401054876,0.3577800169179478,69.72,993791,82.0,82.0,0.0
828,281,0.023838383838383825,0.4414365881032548,68.6,3343617,83.0,76.0,7.0
903,272,-0.04280934343434344,0.2858333333333334,77.67,2002258,34.0,58.0,-24.0
780,284,0.014120370370370379,0.41990740740740734,62.68,2029825,58.0,66.0,-8.0
450,159,0.03052121212121212,0.5541151515151516,64.24,11279445,70.0,68.0,2.0
410,161,0.1612554112554113,0.5082893668831169,55.27,887457,53.0,56.0,-3.0
565,195,-0.04628787878787879,0.46166666666666667,58.45,931949,65.0,67.0,-2.0
159,80,-0.14696969696969694,0.5642676767676768,52.73,422428,29.0,45.0,-16.0
866,286,0.07169869425966986,0.2461320522296132,68.81,1506297,40.0,61.0,-21.0
760,279,0.01773819273819273,0.3981913731913732,67.18,559847,52.0,69.0,-17.0
549,220,0.026710654936461388,0.4254774795097376,55.88,8351476,74.0,70.0,4.0
371,145,-0.08363095238095238,0.5734523809523809,50.6,856733,70.0,74.0,-4.0
130,54,0.06818181818181818,0.22727272727272727,73.31,28921043,62.0,71.0,-9.0
551,196,-0.007763070263070268,0.3665834165834166,62.07,6446036,55.0,70.0,-15.0
142,65,0.06948051948051948,0.40881261595547314,70.02,15890610,74.0,79.0,-5.0
604,223,0.07854578604578602,0.4605980655980657,68.2,652255,18.0,38.0,-20.0
114,53,-0.025,0.30312500000000003,64.54,21563824,67.0,73.0,-6.0
632,207,0.10216333845366105,0.4586277521761394,73.37,442675,55.0,66.0,-11.0
955,337,0.09579079201720712,0.4250619401562798,62.78,817516,46.0,71.0,-25.0
1084,343,0.12839207905384376,0.40040963393904566,68.3,15233369,84.0,80.0,4.0
782,240,-0.052751541387905033,0.39404679916043556,69.52,1489050,27.0,60.0,-33.0
663,212,-0.06049242424242425,0.28919191919191917,70.53,1331395,12.0,39.0,-27.0
662,261,0.10555555555555557,0.4246527777777778,69.11,2363625,72.0,77.0,-5.0
824,267,0.027369408369408356,0.3009509379509379,79.9,673903,53.0,62.0,-9.0
46,27,0.0,0.9,59.6,161190,65.0,72.0,-7.0
112,58,0.17467532467532468,0.5512987012987013,53.0,29820807,76.0,79.0,-3.0
367,163,0.15523809523809518,0.48960317460317465,52.33,13379536,61.0,67.0,-6.0
1149,279,0.013510469122714018,0.3950879052919869,79.8,18716405,28.0,60.0,-32.0
1058,320,-0.02602533960292581,0.24203239289446188,72.5,1730420,73.0,70.0,3.0
676,256,0.0067287784679089,0.27626811594202894,71.04,12064359,64.0,70.0,-6.0
698,225,0.16807960557960555,0.5056878306878306,64.3,384990,86.0,72.0,14.0
897,318,0.07254588134869829,0.3635857569660385,68.4,12479905,55.0,72.0,-17.0
69,36,-0.0125,0.0625,66.41,13348042,47.0,41.0,6.0
445,171,0.02261248852157942,0.532449494949495,77.87,924835,46.0,62.0,-16.0
835,324,-0.03349543049543047,0.4800743182743182,63.22,538995,68.0,73.0,-5.0
303,112,0.007196969696969674,0.4809343434343433,69.35,5558022,57.0,54.0,3.0
642,199,0.02346743295019157,0.3454980842911877,78.18,5892072,61.0,72.0,-11.0
1465,443,0.07091219031359877,0.39720636953031313,67.08,194249,58.0,62.0,-4.0
179,93,-0.02702020202020203,0.6383838383838383,57.2,27223546,23.0,61.0,-38.0
673,228,0.055564263322884014,0.3691222570532915,62.58,12823099,39.0,66.0,-27.0
1290,400,0.021718820861678007,0.2951349206349206,67.59,3196327,52.0,69.0,-17.0
1116,350,-0.05489964580873672,0.46533451397087755,74.22,9019720,37.0,52.0,-15.0
656,228,-0.034168212739641324,0.36853226138940426,68.7,1728156,60.0,67.0,-7.0
42,25,0.475,0.4666666666666667,61.67,4848029,54.0,65.0,-11.0
1736,509,0.04777634838955596,0.4704054697922622,61.9,1228937,62.0,68.0,-6.0
51,32,0.0,0.5,52.56,26978753,87.0,67.0,20.0
718,241,0.002580246913580245,0.3707530864197531,68.5,31700012,71.0,63.0,8.0
773,266,0.010549118637353935,0.4090592958240017,68.81,2501435,91.0,80.0,11.0
261,122,-0.14107142857142857,0.4821428571428572,38.89,23672917,52.0,61.0,-9.0
390,143,0.03848039215686275,0.42573529411764705,68.1,34083665,57.0,71.0,-14.0
745,293,0.07235221674876849,0.42594417077175695,45.9,14090644,43.0,66.0,-23.0
711,212,0.049130291005291,0.3504497354497354,75.74,3995423,52.0,68.0,-16.0
1409,359,0.009336219336219337,0.46575036075036075,72.16,5542682,75.0,73.0,2.0
1285,393,-0.02917079573706081,0.41556442219092826,74.12,28789149,44.0,67.0,-23.0
440,176,-0.05656410256410256,0.5524615384615383,68.2,1001142,91.0,76.0,15.0
289,122,0.11467391304347825,0.5423913043478261,55.98,1045457,67.0,77.0,-10.0
875,267,0.018144444444444453,0.3483238095238096,78.69,885776,56.0,61.0,-5.0
819,222,0.03609157509157509,0.3697981277981278,79.8,1939585,25.0,57.0,-32.0
893,282,-0.07255127027854302,0.5174778083868992,57.5,55325,60.0,75.0,-15.0
1070,281,-0.003129117259552047,0.4267763034067382,67.79,187603,98.0,82.0,16.0
651,228,-0.0015567765567765439,0.5603479853479854,73.68,106117,88.0,76.0,12.0
54,31,0.13012987012987012,0.40857142857142853,46.78,4492078,56.0,53.0,3.0
224,98,0.17372685185185188,0.5005787037037037,62.98,32766082,74.0,67.0,7.0
831,270,0.08089990817263543,0.4589761248852158,60.04,31024173,67.0,71.0,-4.0
217,82,0.075,0.3386363636363636,83.56,4015553,72.0,69.0,3.0
283,93,0.057481060606060605,0.3239583333333334,70.94,18832483,67.0,57.0,10.0
720,269,0.012784992784992785,0.3762069676355391,52.19,2654186,79.0,77.0,2.0
744,269,0.10990742888064318,0.40989196815089685,51.41,3509990,48.0,63.0,-15.0
927,351,-0.015514905149051487,0.3758807588075881,57.1,3153784,71.0,59.0,12.0
41,26,-0.049999999999999996,0.25,53.21,1939966,80.0,68.0,12.0
869,321,0.03821548821548821,0.3191287878787879,67.79,2175063,41.0,59.0,-18.0
169,67,-0.023251748251748264,0.6564685314685316,69.01,19571819,36.0,69.0,-33.0
1176,366,0.11027236652236654,0.4715593434343434,66.98,970386,66.0,71.0,-5.0
619,203,-0.07813131313131313,0.32860269360269356,74.42,26012433,90.0,71.0,19.0
535,208,-0.0063629305477131606,0.4968897044984002,63.02,885824,38.0,69.0,-31.0
1284,335,-0.017751322751322744,0.43794973544973553,76.86,498181,21.0,51.0,-30.0
1273,388,-0.01175047935321909,0.35121261539069754,70.84,2688309,50.0,57.0,-7.0
773,254,0.061578408671431925,0.3066487130440619,71.07,4087825,25.0,59.0,-34.0
435,165,0.0866600790513834,0.43260869565217397,62.48,26565512,45.0,63.0,-18.0
420,185,-0.07587719298245615,0.5710526315789475,59.53,2193494,68.0,70.0,-2.0
582,184,0.07308429118773946,0.3789272030651341,78.69,23292052,39.0,57.0,-18.0
566,215,0.028302611367127497,0.2613671274961597,67.89,14291388,41.0,62.0,-21.0
749,287,0.12025974025974027,0.49180735930735925,56.29,12260258,83.0,80.0,3.0
221,106,-0.12058823529411763,0.31764705882352945,30.06,3170260,59.0,65.0,-6.0
975,299,0.062480730651462375,0.43751451800232277,73.88,5419425,49.0,58.0,-9.0
46,20,0.15,0.38333333333333336,39.34,31371925,78.0,75.0,3.0
644,213,0.04634920634920634,0.315031746031746,60.55,16839300,69.0,71.0,-2.0
632,190,0.1615151515151515,0.6308838383838383,69.41,4750927,65.0,68.0,-3.0
1074,354,-0.09356143856143857,0.33231684981684984,64.64,517376,44.0,77.0,-33.0
953,329,0.08830555555555554,0.4034444444444445,49.96,58147,94.0,79.0,15.0
749,264,0.07826541274817136,0.28923719958202715,58.01,6223567,43.0,67.0,-24.0
1086,375,0.06479629629629628,0.46075925925925915,64.85,1083768,33.0,63.0,-30.0
158,67,0.09204545454545456,0.4818181818181818,63.39,5602177,61.0,65.0,-4.0
41,22,0.095,0.45,41.37,32291194,31.0,48.0,-17.0
502,157,0.04677128427128426,0.362953514739229,60.95,1308799,31.0,48.0,-17.0
489,182,-0.024852693602693602,0.41260521885521895,68.91,7758260,40.0,62.0,-22.0
127,60,-0.1,0.4296296296296296,60.99,10873336,60.0,75.0,-15.0
